部位,ICD-10,性別,診断年,粗率,0-4歳,5-9歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85歳以上
直腸（上皮内がん含む）,C19-C20 D011-D012,男女計,2010,36.6 ,0.1 ,0.0 ,0.0 ,0.0 ,0.3 ,0.6 ,1.6 ,5.0 ,10.3 ,17.8 ,31.4 ,52.0 ,66.6 ,91.2 ,106.3 ,110.8 ,110.6 ,105.8 
直腸（上皮内がん含む）,C19-C20 D011-D012,男女計,2011,40.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.4 ,1.1 ,2.5 ,4.3 ,10.0 ,23.3 ,38.1 ,55.0 ,76.5 ,94.5 ,113.4 ,118.3 ,110.2 ,112.6 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2003,37.5 ,0.0 ,0.0 ,0.0 ,0.2 ,0.3 ,0.3 ,1.9 ,3.7 ,11.6 ,19.0 ,34.1 ,59.8 ,90.3 ,117.9 ,134.7 ,152.1 ,143.2 ,151.9 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2004,36.4 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.7 ,1.2 ,5.6 ,8.4 ,15.8 ,35.1 ,61.5 ,80.2 ,109.6 ,128.6 ,145.5 ,131.2 ,153.0 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2005,38.9 ,0.0 ,0.0 ,0.0 ,0.1 ,0.1 ,0.5 ,2.4 ,4.4 ,10.8 ,20.7 ,35.6 ,60.4 ,86.8 ,109.0 ,138.3 ,152.6 ,141.3 ,147.4 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2006,42.2 ,0.0 ,0.0 ,0.0 ,0.0 ,0.4 ,0.5 ,2.2 ,4.9 ,10.1 ,23.7 ,40.8 ,66.3 ,88.4 ,119.8 ,142.9 ,155.4 ,153.9 ,151.8 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2007,43.9 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.9 ,2.7 ,5.1 ,9.5 ,19.5 ,41.3 ,69.4 ,96.6 ,121.1 ,137.4 ,161.8 ,156.3 ,165.1 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2008,46.7 ,0.0 ,0.0 ,0.0 ,0.1 ,0.5 ,1.3 ,1.9 ,6.3 ,10.7 ,19.6 ,37.3 ,70.1 ,98.8 ,127.3 ,158.5 ,171.0 ,159.3 ,156.4 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2009,48.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.8 ,1.9 ,4.5 ,12.0 ,22.0 ,43.5 ,70.7 ,101.5 ,131.0 ,159.1 ,158.8 ,159.9 ,155.4 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2010,49.1 ,0.0 ,0.0 ,0.0 ,0.1 ,0.2 ,0.5 ,1.8 ,5.5 ,12.6 ,21.8 ,40.6 ,72.5 ,96.1 ,134.7 ,162.3 ,167.7 ,166.6 ,168.3 
直腸（上皮内がん含む）,C19-C20 D011-D012,男,2011,54.8 ,0.0 ,0.0 ,0.0 ,0.1 ,0.2 ,1.3 ,2.5 ,4.8 ,12.8 ,27.2 ,51.6 ,75.8 ,113.7 ,138.2 ,173.4 ,186.5 ,172.5 ,171.7 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2003,19.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.3 ,1.3 ,3.0 ,6.5 ,11.2 ,17.9 ,27.3 ,37.1 ,41.2 ,52.6 ,59.0 ,66.9 ,83.0 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2004,19.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.6 ,1.5 ,5.2 ,5.3 ,12.8 ,18.9 ,22.8 ,33.2 ,45.1 ,51.7 ,55.5 ,65.1 ,78.5 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2005,22.4 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,1.3 ,4.9 ,9.2 ,12.9 ,23.1 ,29.3 ,40.8 ,49.3 ,54.2 ,64.9 ,67.1 ,88.9 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2006,21.8 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.5 ,1.3 ,3.8 ,6.9 ,14.2 ,20.2 ,25.0 ,39.2 ,48.1 ,55.9 ,64.3 ,72.4 ,74.9 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2007,22.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.6 ,1.9 ,3.3 ,7.7 ,11.2 ,21.6 ,27.8 ,42.0 ,48.4 ,53.1 ,65.3 ,69.1 ,79.9 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2008,22.4 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.9 ,1.0 ,3.4 ,6.5 ,12.0 ,21.2 ,26.8 ,36.0 ,50.3 ,55.5 ,59.6 ,67.8 ,81.8 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2009,24.4 ,0.0 ,0.0 ,0.0 ,0.4 ,0.3 ,0.8 ,1.2 ,3.9 ,8.0 ,12.3 ,21.3 ,32.3 ,38.4 ,48.4 ,61.2 ,68.1 ,69.4 ,84.6 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2010,24.8 ,0.2 ,0.0 ,0.0 ,0.0 ,0.4 ,0.6 ,1.4 ,4.5 ,8.0 ,13.7 ,22.3 ,32.0 ,38.2 ,51.5 ,57.9 ,67.1 ,74.7 ,82.0 
直腸（上皮内がん含む）,C19-C20 D011-D012,女,2011,26.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.6 ,0.8 ,2.6 ,3.8 ,7.1 ,19.3 ,24.7 ,34.6 ,40.6 ,54.5 ,61.4 ,65.6 ,70.0 ,89.4 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2003,61.7 ,0.1 ,0.0 ,0.0 ,0.1 ,0.1 ,0.4 ,1.1 ,3.6 ,6.2 ,15.6 ,29.0 ,55.4 ,85.7 ,136.0 ,240.0 ,321.7 ,355.0 ,368.6 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2004,62.8 ,0.0 ,0.0 ,0.0 ,0.1 ,0.5 ,0.6 ,1.3 ,2.7 ,8.6 ,17.3 ,32.7 ,57.7 ,91.7 ,139.2 ,231.3 ,319.3 ,323.6 ,337.5 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2005,65.7 ,0.0 ,0.0 ,0.1 ,0.0 ,0.0 ,1.1 ,1.7 ,3.2 ,8.0 ,16.2 ,32.6 ,61.1 ,102.2 ,140.3 ,225.5 ,319.3 ,327.4 ,349.3 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2006,66.9 ,0.1 ,0.0 ,0.0 ,0.0 ,0.6 ,0.7 ,1.4 ,3.4 ,7.7 ,16.6 ,30.8 ,61.5 ,100.8 ,140.3 ,222.0 ,302.3 ,341.9 ,353.0 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2007,73.1 ,0.0 ,0.0 ,0.0 ,0.2 ,0.1 ,0.4 ,1.2 ,3.8 ,7.7 ,18.8 ,36.9 ,63.9 ,105.9 ,155.4 ,227.1 ,325.5 ,368.8 ,365.8 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2008,76.2 ,0.0 ,0.0 ,0.0 ,0.0 ,0.4 ,0.6 ,1.5 ,3.7 ,7.6 ,15.8 ,36.3 ,68.1 ,107.1 ,158.0 ,229.1 ,328.7 ,384.7 ,369.3 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2009,81.4 ,0.0 ,0.0 ,0.0 ,0.1 ,0.3 ,0.4 ,1.2 ,3.8 ,8.0 ,18.8 ,35.1 ,69.6 ,114.2 ,172.2 ,240.7 ,336.0 ,395.4 ,380.1 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2010,83.8 ,0.0 ,0.0 ,0.1 ,0.1 ,0.4 ,0.7 ,1.5 ,3.6 ,7.0 ,18.2 ,36.0 ,68.6 ,113.6 ,179.1 ,240.9 ,341.0 ,413.6 ,394.1 
肺（上皮内がん含む）,C33-C34 D021-D022,男女計,2011,87.6 ,0.0 ,0.0 ,0.1 ,0.0 ,0.5 ,1.2 ,1.8 ,4.2 ,8.2 ,17.3 ,37.4 ,69.4 ,129.8 ,193.5 ,248.2 ,333.3 ,395.3 ,379.6 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2003,89.8 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.1 ,1.4 ,4.1 ,7.5 ,20.6 ,39.0 ,78.6 ,127.0 ,207.8 ,403.8 ,578.3 ,716.7 ,749.0 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2004,90.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.7 ,0.5 ,1.6 ,3.2 ,9.6 ,21.8 ,42.4 ,79.4 ,134.7 ,209.8 ,377.6 ,570.8 ,645.6 ,648.1 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2005,93.5 ,0.0 ,0.0 ,0.2 ,0.0 ,0.0 ,1.1 ,1.4 ,4.7 ,9.5 ,20.7 ,43.1 ,80.4 ,145.6 ,208.9 ,364.7 ,560.5 ,634.3 ,721.2 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2006,96.2 ,0.2 ,0.0 ,0.0 ,0.0 ,0.8 ,0.6 ,1.2 ,3.8 ,9.1 ,21.0 ,38.7 ,83.8 ,150.3 ,213.6 ,352.1 ,530.8 ,678.8 ,713.8 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2007,104.8 ,0.1 ,0.0 ,0.0 ,0.2 ,0.1 ,0.5 ,1.4 ,4.4 ,9.2 ,24.0 ,47.9 ,86.4 ,151.7 ,236.6 ,364.0 ,566.2 ,702.1 ,743.0 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2008,108.7 ,0.0 ,0.1 ,0.0 ,0.1 ,0.5 ,0.5 ,1.4 ,5.3 ,9.7 ,20.3 ,46.6 ,95.0 ,151.4 ,237.6 ,354.9 ,566.5 ,717.0 ,764.8 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2009,115.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.6 ,0.4 ,1.0 ,4.6 ,9.1 ,23.9 ,47.6 ,92.4 ,160.9 ,259.6 ,366.2 ,570.1 ,738.7 ,785.9 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2010,118.4 ,0.1 ,0.0 ,0.1 ,0.3 ,0.4 ,0.9 ,1.6 ,3.7 ,7.7 ,22.7 ,47.1 ,91.0 ,160.4 ,265.6 ,370.7 ,566.6 ,767.6 ,825.1 
肺（上皮内がん含む）,C33-C34 D021-D022,男,2011,121.4 ,0.0 ,0.0 ,0.3 ,0.0 ,0.5 ,1.2 ,1.6 ,3.8 ,8.9 ,18.8 ,47.1 ,89.8 ,175.0 ,292.5 ,369.2 ,539.7 ,722.1 ,775.6 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2003,34.9 ,0.2 ,0.0 ,0.0 ,0.1 ,0.0 ,0.8 ,0.7 ,3.0 ,4.9 ,10.5 ,19.0 ,32.8 ,46.9 ,71.3 ,102.8 ,135.1 ,165.4 ,217.2 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2004,36.9 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.6 ,1.0 ,2.1 ,7.6 ,12.7 ,23.1 ,36.5 ,51.3 ,75.5 ,108.4 ,133.2 ,150.7 ,215.0 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2005,39.2 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1.2 ,1.9 ,1.7 ,6.5 ,11.6 ,22.2 ,42.2 ,61.2 ,77.7 ,107.9 ,138.3 ,156.1 ,206.8 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2006,39.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.4 ,0.7 ,1.6 ,3.0 ,6.4 ,12.2 ,23.0 ,39.6 ,53.9 ,73.2 ,111.3 ,129.1 ,144.8 ,216.4 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2007,43.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.1 ,0.3 ,1.0 ,3.2 ,6.2 ,13.6 ,26.0 ,41.8 ,62.3 ,80.9 ,110.0 ,142.0 ,165.7 ,224.1 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2008,45.4 ,0.0 ,0.0 ,0.0 ,0.0 ,0.3 ,0.7 ,1.6 ,2.0 ,5.6 ,11.3 ,26.0 ,41.8 ,64.9 ,85.1 ,121.1 ,146.5 ,175.3 ,220.9 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2009,49.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.0 ,0.3 ,1.4 ,3.0 ,6.9 ,13.6 ,22.6 ,47.3 ,69.6 ,92.4 ,132.5 ,156.0 ,175.3 ,224.9 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2010,51.1 ,0.0 ,0.0 ,0.1 ,0.0 ,0.4 ,0.4 ,1.4 ,3.4 ,6.3 ,13.7 ,24.9 ,46.7 ,68.6 ,99.9 ,129.0 ,167.4 ,186.9 ,229.7 
肺（上皮内がん含む）,C33-C34 D021-D022,女,2011,55.6 ,0.0 ,0.0 ,0.0 ,0.0 ,0.5 ,1.2 ,2.0 ,4.7 ,7.4 ,15.7 ,27.8 ,49.4 ,86.1 ,102.8 ,143.5 ,173.6 ,184.4 ,224.4 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2003,7.5 ,0.2 ,0.0 ,0.2 ,0.3 ,0.4 ,0.6 ,1.0 ,1.8 ,1.3 ,2.3 ,2.7 ,3.9 ,8.6 ,14.6 ,20.5 ,30.0 ,46.9 ,85.6 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2004,8.2 ,0.2 ,0.0 ,0.0 ,0.2 ,0.6 ,0.8 ,1.1 ,1.3 ,1.4 ,2.5 ,3.9 ,5.8 ,9.1 ,13.8 ,24.2 ,35.9 ,47.0 ,80.8 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2005,8.7 ,0.0 ,0.1 ,0.3 ,0.2 ,0.5 ,0.5 ,1.1 ,1.3 ,2.4 ,2.6 ,4.0 ,6.0 ,8.9 ,16.0 ,25.2 ,33.7 ,48.5 ,78.7 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2006,8.1 ,0.1 ,0.2 ,0.0 ,0.3 ,0.8 ,0.9 ,1.2 ,1.5 ,1.0 ,2.2 ,4.3 ,6.4 ,8.0 ,13.9 ,21.3 ,30.5 ,44.2 ,71.5 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2007,10.7 ,0.0 ,0.1 ,0.1 ,0.1 ,0.6 ,0.9 ,1.8 ,1.5 ,3.0 ,3.7 ,4.8 ,7.1 ,10.4 ,16.9 ,28.0 ,38.5 ,56.9 ,94.6 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2008,13.6 ,0.1 ,0.2 ,0.2 ,0.3 ,0.4 ,1.3 ,1.9 ,1.7 ,3.5 ,4.1 ,6.5 ,8.9 ,11.4 ,21.1 ,34.1 ,51.2 ,70.6 ,114.0 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2009,14.0 ,0.0 ,0.0 ,0.2 ,0.3 ,0.5 ,0.8 ,1.6 ,2.5 ,2.4 ,3.1 ,6.5 ,9.9 ,13.6 ,19.9 ,32.2 ,50.6 ,70.5 ,120.4 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2010,14.3 ,0.0 ,0.1 ,0.1 ,0.3 ,0.6 ,0.7 ,1.4 ,2.4 ,2.8 ,4.6 ,6.4 ,8.2 ,12.9 ,21.8 ,33.1 ,50.2 ,71.7 ,120.2 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男女計,2011,17.0 ,0.2 ,0.1 ,0.2 ,0.4 ,0.8 ,1.6 ,2.2 ,2.9 ,2.7 ,5.1 ,7.8 ,9.9 ,15.1 ,24.8 ,36.9 ,57.9 ,86.0 ,132.3 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2003,6.4 ,0.0 ,0.0 ,0.1 ,0.3 ,0.3 ,0.9 ,1.4 ,1.2 ,1.2 ,1.9 ,2.4 ,3.8 ,9.5 ,13.1 ,23.9 ,35.1 ,46.3 ,84.4 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2004,8.2 ,0.3 ,0.0 ,0.0 ,0.2 ,0.6 ,0.8 ,1.0 ,1.3 ,2.0 ,3.1 ,4.2 ,6.6 ,9.4 ,16.9 ,30.2 ,46.1 ,60.7 ,88.5 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2005,9.0 ,0.0 ,0.1 ,0.0 ,0.2 ,0.2 ,0.6 ,0.6 ,1.9 ,2.7 ,2.2 ,4.7 ,7.1 ,9.7 ,23.4 ,33.1 ,38.5 ,59.5 ,102.7 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2006,8.7 ,0.2 ,0.0 ,0.0 ,0.3 ,0.4 ,0.7 ,1.6 ,1.4 ,1.1 ,2.1 ,4.8 ,7.7 ,10.5 ,16.4 ,29.0 ,43.6 ,60.5 ,88.2 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2007,10.1 ,0.1 ,0.2 ,0.2 ,0.2 ,0.6 ,0.4 ,2.1 ,1.5 ,3.0 ,3.9 ,4.9 ,6.8 ,11.5 ,19.5 ,30.6 ,46.1 ,69.4 ,102.0 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2008,13.7 ,0.0 ,0.0 ,0.2 ,0.0 ,0.3 ,0.9 ,1.8 ,1.7 ,2.7 ,4.2 ,7.0 ,10.5 ,13.3 ,25.5 ,40.3 ,67.2 ,91.1 ,136.8 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2009,13.5 ,0.0 ,0.0 ,0.3 ,0.4 ,0.3 ,0.5 ,1.6 ,2.3 ,2.2 ,3.2 ,7.0 ,10.4 ,14.3 ,23.8 ,40.1 ,59.7 ,86.9 ,131.7 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2010,14.0 ,0.0 ,0.1 ,0.1 ,0.2 ,0.5 ,0.5 ,1.2 ,2.6 ,3.2 ,5.2 ,6.2 ,9.0 ,14.5 ,25.5 ,38.6 ,59.2 ,92.9 ,141.8 
皮膚（上皮内がん含む）,C43-C44 D030-D049,男,2011,17.4 ,0.0 ,0.2 ,0.2 ,0.2 ,0.7 ,1.9 ,1.7 ,2.8 ,2.5 ,5.0 ,8.5 ,10.3 ,17.1 ,27.1 ,45.8 ,76.9 ,113.4 ,169.5 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2003,8.5 ,0.4 ,0.0 ,0.3 ,0.2 ,0.4 ,0.3 ,0.6 ,2.5 ,1.5 ,2.7 ,3.0 ,4.0 ,7.8 ,15.9 ,17.6 ,26.2 ,47.3 ,86.1 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2004,8.2 ,0.0 ,0.1 ,0.1 ,0.2 ,0.6 ,0.7 ,1.2 ,1.3 ,0.9 ,1.8 ,3.6 ,5.0 ,8.9 ,11.0 ,19.2 ,28.3 ,39.7 ,77.7 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2005,8.4 ,0.0 ,0.0 ,0.6 ,0.2 ,0.8 ,0.4 ,1.7 ,0.7 ,2.2 ,3.0 ,3.3 ,4.9 ,8.1 ,9.3 ,18.5 ,30.2 ,42.3 ,69.4 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2006,7.5 ,0.0 ,0.3 ,0.0 ,0.3 ,1.1 ,1.1 ,0.7 ,1.5 ,0.9 ,2.3 ,3.9 ,5.1 ,5.6 ,11.7 ,14.7 ,20.5 ,34.7 ,65.2 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2007,11.3 ,0.0 ,0.1 ,0.0 ,0.1 ,0.6 ,1.3 ,1.6 ,1.6 ,3.0 ,3.5 ,4.6 ,7.5 ,9.3 ,14.5 ,25.8 ,32.6 ,49.3 ,91.8 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2008,13.4 ,0.2 ,0.4 ,0.1 ,0.6 ,0.5 ,1.6 ,1.9 ,1.7 ,4.3 ,3.9 ,6.0 ,7.4 ,9.6 ,17.0 ,28.8 ,38.9 ,57.6 ,105.5 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2009,14.6 ,0.0 ,0.1 ,0.2 ,0.3 ,0.7 ,1.1 ,1.6 ,2.8 ,2.6 ,3.0 ,6.0 ,9.4 ,13.0 ,16.2 ,25.5 ,43.7 ,60.0 ,116.1 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2010,14.6 ,0.0 ,0.1 ,0.0 ,0.4 ,0.6 ,1.0 ,1.6 ,2.1 ,2.4 ,4.0 ,6.7 ,7.3 ,11.3 ,18.5 ,28.4 ,43.3 ,58.1 ,112.0 
皮膚（上皮内がん含む）,C43-C44 D030-D049,女,2011,16.7 ,0.3 ,0.0 ,0.2 ,0.6 ,0.9 ,1.3 ,2.8 ,2.9 ,3.0 ,5.2 ,7.1 ,9.4 ,13.1 ,22.8 ,29.3 ,43.2 ,68.4 ,117.8 
乳房（上皮内がん含む）,C50 D05,女,1975,19.6 ,0.2 ,0.2 ,0.3 ,0.3 ,1.2 ,5.4 ,10.7 ,19.2 ,36.1 ,55.3 ,46.4 ,37.6 ,50.1 ,53.2 ,41.5 ,36.1 ,46.3 ,42.9 
乳房（上皮内がん含む）,C50 D05,女,1976,19.5 ,0.1 ,0.2 ,0.2 ,0.3 ,1.1 ,5.3 ,9.9 ,19.7 ,37.8 ,50.8 ,49.3 ,40.3 ,48.1 ,46.0 ,41.6 ,37.8 ,40.2 ,38.9 
乳房（上皮内がん含む）,C50 D05,女,1977,20.1 ,0.1 ,0.1 ,0.2 ,0.4 ,0.9 ,5.3 ,9.7 ,23.2 ,38.2 ,49.2 ,50.0 ,43.3 ,46.3 ,50.6 ,37.0 ,36.9 ,43.5 ,35.7 
乳房（上皮内がん含む）,C50 D05,女,1978,21.6 ,0.0 ,0.0 ,0.0 ,0.2 ,0.8 ,3.3 ,8.9 ,25.6 ,44.0 ,52.5 ,53.8 ,50.0 ,48.6 ,51.0 ,36.8 ,38.1 ,34.1 ,41.5 
乳房（上皮内がん含む）,C50 D05,女,1979,23.5 ,0.0 ,0.0 ,0.0 ,0.0 ,1.2 ,4.2 ,10.3 ,31.0 ,44.4 ,56.2 ,57.4 ,55.4 ,49.7 ,50.5 ,42.0 ,36.1 ,34.0 ,50.1 
乳房（上皮内がん含む）,C50 D05,女,1980,24.3 ,0.0 ,0.0 ,0.1 ,0.0 ,1.1 ,3.5 ,12.1 ,28.5 ,46.9 ,56.9 ,59.8 ,56.3 ,55.7 ,43.5 ,47.4 ,41.0 ,35.2 ,50.6 
乳房（上皮内がん含む）,C50 D05,女,1981,26.1 ,0.0 ,0.0 ,0.1 ,0.1 ,1.6 ,3.4 ,15.5 ,31.7 ,49.4 ,61.9 ,56.9 ,56.9 ,60.0 ,45.2 ,52.6 ,42.8 ,44.9 ,48.4 
乳房（上皮内がん含む）,C50 D05,女,1982,26.9 ,0.0 ,0.0 ,0.1 ,0.1 ,1.6 ,3.1 ,16.9 ,31.5 ,49.2 ,60.6 ,55.4 ,56.8 ,65.2 ,52.6 ,50.6 ,48.2 ,43.6 ,37.0 
乳房（上皮内がん含む）,C50 D05,女,1983,28.2 ,0.0 ,0.0 ,0.1 ,0.1 ,1.5 ,4.1 ,17.4 ,31.3 ,51.1 ,65.2 ,57.4 ,59.9 ,64.3 ,56.0 ,49.9 ,49.8 ,39.6 ,41.2 
乳房（上皮内がん含む）,C50 D05,女,1984,31.1 ,0.0 ,0.0 ,0.0 ,0.2 ,1.2 ,5.4 ,16.1 ,33.4 ,55.5 ,70.1 ,65.2 ,68.0 ,68.2 ,60.4 ,55.3 ,55.4 ,43.2 ,40.4 
乳房（上皮内がん含む）,C50 D05,女,1985,33.0 ,0.0 ,0.2 ,0.0 ,0.2 ,0.7 ,4.5 ,17.4 ,36.0 ,56.8 ,75.6 ,70.4 ,65.6 ,69.6 ,66.5 ,63.4 ,53.7 ,48.8 ,40.6 
乳房（上皮内がん含む）,C50 D05,女,1986,35.7 ,0.0 ,0.0 ,0.0 ,0.2 ,1.1 ,4.8 ,18.1 ,39.3 ,62.6 ,81.9 ,73.4 ,66.9 ,74.5 ,69.6 ,69.3 ,59.2 ,53.3 ,46.0 
乳房（上皮内がん含む）,C50 D05,女,1987,36.3 ,0.0 ,0.0 ,0.0 ,0.1 ,0.8 ,4.3 ,17.0 ,40.2 ,65.0 ,85.1 ,72.2 ,65.2 ,75.2 ,68.5 ,69.5 ,56.5 ,55.4 ,47.9 
乳房（上皮内がん含む）,C50 D05,女,1988,38.8 ,0.0 ,0.0 ,0.0 ,0.0 ,0.7 ,4.8 ,17.6 ,41.6 ,68.5 ,89.1 ,73.0 ,70.9 ,78.8 ,72.1 ,73.4 ,65.3 ,59.6 ,52.3 
乳房（上皮内がん含む）,C50 D05,女,1989,38.5 ,0.0 ,0.0 ,0.0 ,0.1 ,0.6 ,4.3 ,16.6 ,38.0 ,68.1 ,87.2 ,70.6 ,70.2 ,77.5 ,75.7 ,68.4 ,66.2 ,56.6 ,47.5 
乳房（上皮内がん含む）,C50 D05,女,1990,39.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.7 ,6.5 ,16.6 ,38.1 ,70.9 ,86.6 ,73.0 ,69.9 ,78.1 ,76.7 ,68.5 ,62.3 ,50.0 ,51.9 
乳房（上皮内がん含む）,C50 D05,女,1991,42.6 ,0.0 ,0.0 ,0.0 ,0.1 ,0.5 ,6.4 ,18.1 ,39.8 ,83.2 ,89.4 ,78.6 ,73.7 ,79.7 ,80.7 ,71.1 ,71.4 ,54.6 ,56.1 
乳房（上皮内がん含む）,C50 D05,女,1992,44.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.5 ,6.7 ,16.7 ,40.2 ,86.3 ,93.2 ,87.7 ,73.3 ,81.2 ,81.4 ,71.8 ,75.3 ,63.4 ,55.4 
乳房（上皮内がん含む）,C50 D05,女,1993,47.4 ,0.0 ,0.0 ,0.0 ,0.1 ,0.5 ,6.0 ,17.2 ,40.2 ,86.4 ,99.2 ,92.4 ,83.0 ,83.9 ,88.5 ,76.4 ,82.4 ,72.5 ,54.6 
乳房（上皮内がん含む）,C50 D05,女,1994,47.6 ,0.0 ,0.0 ,0.0 ,0.0 ,0.9 ,5.2 ,15.7 ,37.7 ,81.8 ,101.8 ,94.8 ,84.7 ,82.7 ,88.2 ,79.7 ,76.7 ,73.9 ,54.3 
乳房（上皮内がん含む）,C50 D05,女,1995,48.7 ,0.0 ,0.0 ,0.0 ,0.0 ,0.9 ,4.1 ,13.2 ,40.2 ,76.2 ,116.6 ,93.1 ,83.4 ,83.9 ,87.4 ,84.7 ,74.6 ,66.6 ,61.3 
乳房（上皮内がん含む）,C50 D05,女,1996,47.9 ,0.0 ,0.0 ,0.0 ,0.0 ,0.9 ,4.3 ,12.8 ,38.2 ,71.5 ,115.4 ,89.5 ,83.1 ,80.4 ,81.9 ,85.1 ,73.9 ,66.6 ,59.8 
乳房（上皮内がん含む）,C50 D05,女,1997,51.1 ,0.0 ,0.0 ,0.0 ,0.0 ,0.9 ,4.3 ,14.6 ,41.5 ,73.0 ,123.7 ,93.3 ,91.1 ,84.7 ,87.1 ,90.1 ,78.2 ,71.1 ,62.2 
